osm_id,nome,cognome,data_nascita,cod_fisc
1379,Rodolfo,Carbone,1970-08-07 21:17:17.117024,CRBNRDLF70M7B803
1380,Vittoria,Conti,2003-04-09 21:17:17.117024,CNTVTTR03D9B804
1381,Rocco,Coppola,1994-05-07 21:17:17.117024,CPPLRCC94E47B805
1382,Vittoria,Damico,2005-08-25 21:17:17.117024,DMCVTTR05M25B807
1383,Rolando,De Angelis,1972-09-03 21:17:17.117024,DNGLSRLND72P43B808
1384,Vittoria,De Rosa,1987-03-29 21:17:17.117024,DRSVTTR87C69B809
1385,Romano,De Luca,1977-10-16 21:17:17.117024,DLCRMN77R56B810
1386,Vittoria,D'Angelo,1971-01-17 21:17:17.117024,DNGLVTTR71A57B812
1387,Romeo,D'Amico,1968-05-21 21:17:17.117024,DMCRM68E21B813
1388,Vittoria,D'Amore,1996-06-30 21:17:17.117024,DMRVTTR96H30B816
1389,Romualdo,De Santis,1966-08-23 21:17:17.117024,DSNTSRMLD66M63B817
1390,Vittoria,Donati,1964-06-17 21:17:17.117024,DNTVTTR64H17B818
1391,Rosario,Farina,2005-03-26 21:17:17.117024,FRNRSR05C66B819
1392,Vittoria,Ferraro,1986-11-10 21:17:17.117024,FRRRVTTR86S50B820
1393,Ruggero,Ferro,1968-02-19 21:17:17.117024,FRRRGGR68B59B822
1394,Vittoria,Fontana,1966-07-01 21:17:17.117024,FNTNVTTR66L41B823
1395,Salvatore,Gallo,2002-02-24 21:17:17.117024,GLLSLVTR02B64B825
1396,Vittoria,Gatti,1967-09-04 21:17:17.117024,GTTVTTR67P4B827
1397,Samuele,Giordano,1978-03-23 21:17:17.117024,GRDNSML78C63B828
1398,Vittoria,Grassi,2005-02-20 21:17:17.117024,GRSSVTTR05B20B826
1399,Sandro,Greco,1965-04-10 21:17:17.117024,GRCSNDR65D10B829
1400,Vittoria,Guerra,1966-02-12 21:17:17.117024,GRRVTTR66B12B830
1401,Santino,Lombardo,1973-07-30 21:17:17.117024,LMBRDSNTN73L70B832
1402,Vittoria,Bianchi,1979-12-28 21:17:17.117024,BNCHVTTR79T68B835
1403,Santo,Romano,2004-09-16 21:17:17.117024,RMNSNT04P16B836
1404,Vittoria,Colombo,1996-06-04 21:17:17.117024,CLMBVTTR96H44B838
1405,Sebastiano,Ricci,1986-06-03 21:17:17.117024,RCCSBSTN86H3B839
1406,Vittoria,Marino,1973-08-28 21:17:17.117024,MRNVTTR73M68B840
1407,Secondo,Greco,1970-05-13 21:17:17.117024,GRCSCND70E53B841
1408,Vittoria,Bruno,1979-02-19 21:17:17.117024,BRNVTTR79B19B842
1409,Sergio,Gallo,2002-03-02 21:17:17.117024,GLLSRG02C42B844
1410,Vittoria,Conti,1972-02-13 21:17:17.117024,CNTVTTR72B13B845
1411,Silvano,De Luca,1985-04-01 21:17:17.117024,DLCSLVN85D41B846
1412,Vittoria,Costa,1975-12-13 21:17:17.117024,CSTVTTR75T13B847
1413,Silverio,Mancini,1992-01-31 21:17:17.117024,MNCNSLVR92A31B848
1414,Vittoria,Rizzo,1981-08-08 21:17:17.117024,RZZVTTR81M48B850
1415,Siro,Lombardi,1994-08-06 21:17:17.117024,LMBRDSR94M6B851
1416,Vittoria,Moretti,1987-02-13 21:17:17.117024,MRTTVTTR87B13B853
1417,Stefano,Barbieri,1980-07-04 21:17:17.117024,BRBRSTFN80L4B854
1418,Vittoria,Fontana,1973-07-30 21:17:17.117024,FNTNVTTR73L30B856
1419,Taddeo,Santoro,1993-07-06 21:17:17.117024,SNTRTDD93L6B857
1420,Vittoria,Mariani,1988-01-03 21:17:17.117024,MRNVTTR88A3B858
1421,Terenzio,Rinaldi,1971-02-27 21:17:17.117024,RNLDTRNZ71B27B859
1422,Vittoria,Ferrara,2002-12-29 21:17:17.117024,FRRRVTTR02T69B860
1423,Tiberio,Martini,1988-11-14 21:17:17.117024,MRTNTBR88S54B870
1424,Vittoria,Leone,1979-11-01 21:17:17.117024,LNVTTR79S41B872
1425,Tiburzio,Gatti,1967-10-27 21:17:17.117024,GTTTBRZ67R67B895
1426,Vittoria,Benedetti,1969-01-11 21:17:17.117024,BNDTTVTTR69A51B861
1427,Timoteo,Sartori,1970-04-09 21:17:17.117024,SRTRTMT70D9B862
1428,Vittoria,Monti,1967-07-14 21:17:17.117024,MNTVTTR67L54B864
1429,Tito,Villa,1998-04-08 21:17:17.117024,VLLTT98D8B865
1430,Vittoria,Amato,1998-09-04 21:17:17.117024,MTVTTR98P44B866
1431,Tommaso,Marini,1980-06-30 21:17:17.117024,MRNTMMS80H70B867
1432,Vittoria,De Santis,1990-04-02 21:17:17.117024,DSNTSVTTR90D42B868
1433,Tonino,Palumbo,1985-02-04 21:17:17.117024,PLMBTNN85B4B869
1434,Vittoria,Bernardi,1992-04-19 21:17:17.117024,BRNRDVTTR92D19B871
1435,Ubaldo,Fiore,1986-06-24 21:17:17.117024,FRBLD86H64B873
1436,Vittoria,Ferri,1964-06-07 21:17:17.117024,FRRVTTR64H7B876
1437,Uberto,Pellegrini,2004-12-06 21:17:17.117024,PLLGRNBRT04T6B881
1438,Vittoria,Damico,1984-07-10 21:17:17.117024,DMCVTTR84L50B877
1439,Ugo,Basile,1967-12-31 21:17:17.117024,BSLG67T31B875
1440,Vittoria,Graziani,1977-06-06 21:17:17.117024,GRZNVTTR77H6B878
1441,Ulisse,Rossetti,1966-05-06 21:17:17.117024,RSSTTLSS66E6B885
1442,Vittoria,Palmieri,2004-08-25 21:17:17.117024,PLMRVTTR04M25B879
1443,Urbano,Donati,1967-11-05 21:17:17.117024,DNTRBN67S45B880
1444,Vittoria,Battaglia,1980-05-11 21:17:17.117024,BTTGLVTTR80E51B882
1445,Valentino,Martino,1967-01-27 21:17:17.117024,MRTNVLNTN67A67B883
1446,Vittoria,Rizzi,1998-10-13 21:17:17.117024,RZZVTTR98R13B886
1447,Valerio,Neri,1972-11-27 21:17:17.117024,NRVLR72S67B889
1448,Vittoria,Vitale,1986-09-14 21:17:17.117024,VTLVTTR86P14B890
1449,Vanni,De Angelis,2004-02-18 21:17:17.117024,DNGLSVNN04B58B887
1450,Vittoria,Serra,1978-10-19 21:17:17.117024,SRRVTTR78R19B888
1451,Vincenzo,Coppola,1983-05-28 21:17:17.117024,CPPLVNCNZ83E28B891
1452,Vittoria,Testa,2002-09-30 21:17:17.117024,TSTVTTR02P70B892
1453,Vitale,Piazza,1978-12-21 21:17:17.117024,PZZVTL78T21B893
1454,Vittoria,Ferraro,1983-05-27 21:17:17.117024,FRRRVTTR83E27B894
1455,Vittorio,Valentini,1997-02-03 21:17:17.117024,VLNTNVTTR97B3M385
1456,Vittoria,Bianchini,1968-03-11 21:17:17.117024,BNCHNVTTR68C51B896
1457,Vittore,Benedetti,1993-07-21 21:17:17.117024,BNDTTVTTR93L21B897
1458,Vittoria,Parisi,1993-09-02 21:17:17.117024,PRSVTTR93P42B898
1459,Zaccheo,Sacco,1994-11-04 21:17:17.117024,SCCZCCH94S4B899
1460,Vittoria,De Rosa,1970-04-26 21:17:17.117024,DRSVTTR70D26B900
1461,Zaccaria,Ferretti,2002-12-07 21:17:17.117024,FRRTTZCCR02T7B901
1462,Vittoria,Morelli,1970-10-20 21:17:17.117024,MRLLVTTR70R60B902
1463,Zeno,Contini,1978-04-05 21:17:17.117024,CNTNZN78D45B905
1464,Vittoria,Mazzoli,1993-10-13 21:17:17.117024,MZZLVTTR93R53B904
1465,Alessio,Rosati,1982-06-27 21:17:17.117024,RSTLSS82H67B907
1466,Vittoria,De Luca,1979-01-06 21:17:17.117024,DLCVTTR79A46B910
1467,Christian,Costa,1981-09-07 21:17:17.117024,CSTCHRSTN81P7B911
1468,Vittoria,Gallo,1966-08-16 21:17:17.117024,GLLVTTR66M56B912
1469,Fabio,Santoro,1968-10-25 21:17:17.117024,SNTRFB68R25B916
1470,Vittoria,Caputo,1996-10-28 21:17:17.117024,CPTVTTR96R68B917
1471,Federico,D'Angelo,1971-02-17 21:17:17.117024,DNGLFDRC71B57B918
1472,Vittoria,Benedetto,2002-03-23 21:17:17.117024,BNDTTVTTR02C63B919
1473,Filippo,Marchetti,1982-08-23 21:17:17.117024,MRCHTTFLPP82M23B920
1474,Vittoria,D'Amico,1991-02-25 21:17:17.117024,DMCVTTR91B65B921
1475,Giacomo,Moretti,1973-07-22 21:17:17.117024,MRTTGCM73L62B922
1476,Vittoria,Silvestri,1970-02-18 21:17:17.117024,SLVSTRVTTR70B58B923
1477,Giammaria,Rinaldi,1995-02-17 21:17:17.117024,RNLDGMMR95B57B924
1478,Vittoria,Montanari,1988-06-18 21:17:17.117024,MNTNRVTTR88H18B925
1479,Guglielmo,Caruso,1991-02-08 21:17:17.117024,CRSGGLLM91B48B928
1480,Vittoria,Gatti,1977-03-22 21:17:17.117024,GTTVTTR77C62B927
1481,Mauro,Battaglia,1967-02-06 21:17:17.117024,BTTGLMR67B6B929
1482,Vittoria,Silvestri,1999-09-02 21:17:17.117024,SLVSTRVTTR99P2B932
1483,Simone,Palumbo,1981-12-11 21:17:17.117024,PLMBSMN81T11M260
1484,Vittoria,Fiore,1982-09-13 21:17:17.117024,FRVTTR82P53B933
1485,Tiziano,Sartori,1986-06-18 21:17:17.117024,SRTRTZN86H58B934
1486,Vittoria,Damico,1987-03-22 21:17:17.117024,DMCVTTR87C62B935
1487,Adriano,Villa,1982-05-07 21:17:17.117024,VLLDRN82E47B936
1488,Vittoria,Coppola,1987-02-02 21:17:17.117024,CPPLVTTR87B42B937
1489,Alessandro,Farina,1971-10-28 21:17:17.117024,FRNLSSNDR71R28B938
1490,Vittoria,Lombardo,1986-09-28 21:17:17.117024,LMBRDVTTR86P28B940
1491,Antonio,De Santis,1984-03-27 21:17:17.117024,DSNTSNTN84C67B939
1492,Vittoria,Bernardi,1969-04-05 21:17:17.117024,BRNRDVTTR69D5B941
1493,Augusto,Fiore,2004-03-25 21:17:17.117024,FRGST04C25B943
1494,Vittoria,Mancini,1969-01-23 21:17:17.117024,MNCNVTTR69A63B945
1495,Bruno,Rizzo,2002-03-09 21:17:17.117024,RZZBRN02C49B946
1496,Vittoria,Mariani,1999-08-21 21:17:17.117024,MRNVTTR99M61B947
1497,Carlo,Carbone,1996-12-22 21:17:17.117024,CRBNCRL96T62B948
1498,Vittoria,Ruggiero,2002-10-05 21:17:17.117024,RGGRVTTR02R5B949
1499,Dario,Sorrentino,1971-07-03 21:17:17.117024,SRRNTNDR71L43M327
1500,Vittoria,Ferro,1968-04-27 21:17:17.117024,FRRVTTR68D27B950
1501,Edoardo,Fabbri,1983-07-29 21:17:17.117024,FBBRDRD83L69B953
1502,Vittoria,Rossi,1990-04-14 21:17:17.117024,RSSVTTR90D14B954
1503,Enrico,Russo,2002-05-28 21:17:17.117024,RSSNRC02E28B955
1504,Vittoria,Ferrari,2002-09-30 21:17:17.117024,FRRRVTTR02P30B956
1505,Ezio,Esposito,1991-03-29 21:17:17.117024,SPSTZ91C29B959
1506,Vittoria,Bianchi,1970-09-14 21:17:17.117024,BNCHVTTR70P14B961
1507,Fabio,Romano,1972-03-17 21:17:17.117024,RMNFB72C57B958
1508,Vittoria,Colombo,1976-06-29 21:17:17.117024,CLMBVTTR76H69B960
1509,Federico,Ricci,1996-10-05 21:17:17.117024,RCCFDRC96R5B963
1510,Vittoria,Marino,1983-09-27 21:17:17.117024,MRNVTTR83P27B965
1511,Filippo,Greco,1976-03-14 21:17:17.117024,GRCFLPP76C14B966
1512,Vittoria,Bruno,1999-03-12 21:17:17.117024,BRNVTTR99C52B967
1513,Francesco,Gallo,1990-06-25 21:17:17.117024,GLLFRNCSC90H25B971
1514,Vittoria,Conti,1996-02-28 21:17:17.117024,CNTVTTR96B28B974
1515,Franco,De Luca,1996-06-17 21:17:17.117024,DLCFRNC96H57B977
1516,Vittoria,Costa,1996-02-20 21:17:17.117024,CSTVTTR96B20B978
1517,Gabriele,Mancini,1997-05-21 21:17:17.117024,MNCNGBRL97E21B980
1518,Vittoria,Rizzo,1974-12-21 21:17:17.117024,RZZVTTR74T61B979
1519,Gennaro,Lombardi,1970-10-01 21:17:17.117024,LMBRDGNNR70R41B982
1520,Vittoria,Moretti,1999-11-01 21:17:17.117024,MRTTVTTR99S41B984
1521,Giacomo,Barbieri,1972-03-09 21:17:17.117024,BRBRGCM72C9B985
1522,Vittoria,Fontana,1987-05-18 21:17:17.117024,FNTNVTTR87E58B988
1523,Giampaolo,Santoro,1973-01-24 21:17:17.117024,SNTRGMPL73A64B987
1524,Vittoria,Mariani,1986-04-11 21:17:17.117024,MRNVTTR86D11B989
1525,Giancarlo,Rinaldi,1993-05-21 21:17:17.117024,RNLDGNCRL93E21B990
1526,Vittoria,Caruso,1999-01-14 21:17:17.117024,CRSVTTR99A54B991
1527,Gianfranco,Ferrara,1966-09-14 21:17:17.117024,FRRRGNFRNC66P54A472
1528,Vittoria,Galli,2004-02-08 21:17:17.117024,GLLVTTR04B8B993
1529,Gianluca,Martini,1992-11-24 21:17:17.117024,MRTNGNLC92S24B994
1530,Vittoria,Leone,1980-06-10 21:17:17.117024,LNVTTR80H50B996
1531,Gianmarco,Gatti,1979-06-28 21:17:17.117024,GTTGNMRC79H28C002
1532,Vittoria,Bianco,1989-09-04 21:17:17.117024,BNCVTTR89P4C003
1533,Gianmaria,Fabbri,1994-09-06 21:17:17.117024,FBBRGNMR94P6B998
1534,Vittoria,Sartori,2000-03-01 21:17:17.117024,SRTRVTTR00C41B997
1535,Gianpaolo,Monti,1966-09-09 21:17:17.117024,MNTGNPL66P9C004
1536,Vittoria,Villa,2005-01-09 21:17:17.117024,VLLVTTR05A49M388
1537,Gianpiero,Amato,1964-02-16 21:17:17.117024,MTGNPR64B16B999
1538,Vittoria,Marini,1965-07-23 21:17:17.117024,MRNVTTR65L23C006
1539,Giorgio,De Santis,1988-11-28 21:17:17.117024,DSNTSGRG88S28C007
1540,Vittoria,Palumbo,1975-07-17 21:17:17.117024,PLMBVTTR75L57C014
1541,Giovanni,Bernardi,1998-12-26 21:17:17.117024,BRNRDGVNN98T26C020
1542,Vittoria,Fiore,2005-11-26 21:17:17.117024,FRVTTR05S66C024
1543,Giuseppe,Farina,1981-02-14 21:17:17.117024,FRNGSPP81B54C022
1544,Vittoria,Ferri,2003-07-14 21:17:17.117024,FRRVTTR03L54C027
1545,Gregorio,Pellegrini,1969-09-05 21:17:17.117024,PLLGRNGRGR69P5C030
1546,Vittoria,Damico,1966-05-06 21:17:17.117024,DMCVTTR66E6C033
1547,Guido,Basile,1991-08-29 21:17:17.117024,BSLGD91M29C034
1548,Vittoria,Rossetti,1996-09-01 21:17:17.117024,RSSTTVTTR96P1C037
1549,Iacopo,Graziani,1993-01-13 21:17:17.117024,GRZNCP93A13C038
1550,Vittoria,Palmieri,1965-06-12 21:17:17.129535,PLMRVTTR65H52C041
1551,Italo,Donati,1993-07-04 21:17:17.129535,DNTTL93L4C044
1552,Vittoria,Battaglia,1966-05-26 21:17:17.129535,BTTGLVTTR66E66C045
1553,Ivan,Martino,1970-02-16 21:17:17.129535,MRTNVN70B16C046
1554,Vittoria,Rizzi,1973-08-06 21:17:17.129535,RZZVTTR73M6C049
1555,Leonardo,Neri,1984-09-29 21:17:17.129535,NRLNRD84P69C047
1556,Vittoria,Vitale,1991-04-07 21:17:17.129535,VTLVTTR91D7C048
1557,Liberato,De Angelis,1965-06-28 21:17:17.129535,DNGLSLBRT65H68C050
1558,Vittoria,Serra,1973-10-11 21:17:17.129535,SRRVTTR73R51C052
1559,Lorenzo,Coppola,1984-02-14 21:17:17.129535,CPPLLRNZ84B14C053
1560,Vittoria,Testa,1976-08-21 21:17:17.129535,TSTVTTR76M21C055
1561,Luca,Piazza,1997-12-08 21:17:17.129535,PZZLC97T48C056
1562,Vittoria,Ferraro,1987-04-27 21:17:17.129535,FRRRVTTR87D67C058
1563,Luciano,Valentini,1986-06-21 21:17:17.129535,VLNTNLCN86H21C064
1564,Vittoria,Bianchini,2001-08-11 21:17:17.129535,BNCHNVTTR01M11C065
1565,Marcello,Benedetti,1989-07-11 21:17:17.129535,BNDTTMRCLL89L51B494
1566,Vittoria,Parisi,1991-07-03 21:17:17.129535,PRSVTTR91L43C040
1567,Marco,Sacco,1996-02-22 21:17:17.129535,SCCMRC96B62C183
1568,Vittoria,De Rosa,1965-09-09 21:17:17.129535,DRSVTTR65P9C075
1569,Mario,Ferretti,1968-11-09 21:17:17.129535,FRRTTMR68S49C076
1570,Vittoria,Morelli,1974-10-12 21:17:17.129535,MRLLVTTR74R12C078
1571,Massimiliano,Russo,1966-01-29 21:17:17.129535,RSSMSSMLN66A69C082
1572,Vittoria,Contini,1979-04-21 21:17:17.129535,CNTNVTTR79D21C083
1573,Massimo,Mazzoli,1963-12-22 21:17:17.129535,MZZLMSSM63T62C085
1574,Vittoria,Colombo,1970-09-15 21:17:17.129535,CLMBVTTR70P55C086
1575,Mauro,Mancini,2000-11-07 21:17:17.129535,MNCNMR00S7B969
1576,Vittoria,Rosati,2000-10-10 21:17:17.129535,RSTVTTR00R50C090
1577,Michele,De Luca,1969-03-06 21:17:17.129535,DLCMCHL69C6C091
1578,Vittoria,Costa,1969-12-22 21:17:17.129535,CSTVTTR69T62C093
1579,Niccolò,Gallo,1985-04-14 21:17:17.129535,GLLNCCL85D54C094
1580,Vittoria,Santoro,1974-12-14 21:17:17.129535,SNTRVTTR74T54C096
1581,Nicola,Caputo,1991-11-27 21:17:17.129535,CPTNCL91S67C097
1582,Vittoria,D'Angelo,2004-11-07 21:17:17.129535,DNGLVTTR04S7C098
1583,Orazio,Benedetto,1984-11-23 21:17:17.129535,BNDTTRZ84S23C102
1584,Vittoria,Marchetti,1972-02-29 21:17:17.129535,MRCHTTVTTR72B69C114
1585,Ottavio,D'Amico,1975-03-16 21:17:17.129535,DMCTTV75C16C115
1586,Vittoria,Moretti,1997-05-16 21:17:17.129535,MRTTVTTR97E16C116
1587,Paolo,Silvestri,1990-10-28 21:17:17.129535,SLVSTRPL90R28C117
1588,Vittoria,Rinaldi,1989-07-11 21:17:17.129535,RNLDVTTR89L11C118
1589,Pasquale,Montanari,1975-12-25 21:17:17.129535,MNTNRPSQL75T65C121
1590,Vittoria,Caruso,1981-02-26 21:17:17.129535,CRSVTTR81B26M354
1591,Piero,Gatti,1985-09-15 21:17:17.129535,GTTPR85P55C203
1592,Vittoria,Battaglia,1966-11-22 21:17:17.129535,BTTGLVTTR66S22C204
1593,Pietro,Silvestri,1983-12-23 21:17:17.129535,SLVSTRPTR83T23C208
1594,Vittoria,Palumbo,1987-05-19 21:17:17.129535,PLMBVTTR87E59C211
1595,Raffaele,Fiore,1970-07-24 21:17:17.129535,FRRFFL70L24C252
1596,Vittoria,Sartori,1993-01-05 21:17:17.130721,SRTRVTTR93A45C253
1597,Raimondo,Damico,1997-01-29 21:17:17.130721,DMCRMND97A29C255
1598,Vittoria,Villa,1965-10-11 21:17:17.130721,VLLVTTR65R51C259
1599,Renato,Coppola,1983-07-09 21:17:17.130721,CPPLRNT83L9C261
1600,Vittoria,Farina,2004-01-09 21:17:17.130721,FRNVTTR04A49C262
1601,Riccardo,Lombardo,1981-01-22 21:17:17.130721,LMBRDRCCRD81A62C263
1602,Vittoria,Mariani,1987-05-21 21:17:17.130721,MRNVTTR87E61C266
1603,Roberto,Ferri,1988-11-02 21:17:17.130721,FRRRBRT88S42C265
1604,Vittoria,Monti,1991-04-12 21:17:17.130721,MNTVTTR91D52C270
1605,Rocco,Neri,1995-02-25 21:17:17.130721,NRRCC95B65C268
1606,Vittoria,Pellegrini,1989-09-25 21:17:17.130721,PLLGRNVTTR89P25C269
1607,Rodolfo,Basile,2004-10-24 21:17:17.130721,BSLRDLF04R24C289
1608,Vittoria,Rossetti,1982-10-17 21:17:17.130721,RSSTTVTTR82R17C110
1609,Rocco,Graziani,1999-03-28 21:17:17.130721,GRZNRCC99C68C291
1610,Vittoria,Palmieri,1996-01-27 21:17:17.130721,PLMRVTTR96A67C057
1611,Rolando,Donati,1964-07-09 21:17:17.130721,DNTRLND64L9C059
1612,Vittoria,Martino,1977-11-05 21:17:17.130721,MRTNVTTR77S5C060
1613,Romano,Rizzi,1984-10-12 21:17:17.130721,RZZRMN84R52C062
1614,Vittoria,Vitale,1998-12-17 21:17:17.130721,VTLVTTR98T17C063
1615,Romeo,De Angelis,1983-07-13 21:17:17.130721,DNGLSRM83L13C066
1616,Vittoria,Serra,1974-04-30 21:17:17.130721,SRRVTTR74D70C067
1617,Romualdo,Testa,1986-07-21 21:17:17.130721,TSTRMLD86L61C069
1618,Vittoria,Piazza,1965-03-20 21:17:17.130721,PZZVTTR65C60C072
1619,Rosario,Ferraro,1973-02-18 21:17:17.130721,FRRRRSR73B58C073
1620,Vittoria,Valentini,1997-04-24 21:17:17.130721,VLNTNVTTR97D64C074
1621,Ruggero,Bianchini,1993-12-13 21:17:17.130721,BNCHNRGGR93T53C080
1622,Vittoria,Benedetti,1985-08-12 21:17:17.130721,BNDTTVTTR85M52C081
1623,Salvatore,Parisi,1975-05-25 21:17:17.130721,PRSSLVTR75E65C089
1624,Vittoria,Sacco,1976-11-19 21:17:17.130721,SCCVTTR76S19C100
1625,Samuele,De Rosa,1987-12-27 21:17:17.130721,DRSSML87T27C101
1626,Vittoria,Ferretti,1968-04-04 21:17:17.130721,FRRTTVTTR68D44C104
1627,Sandro,Morelli,1983-08-14 21:17:17.130721,MRLLSNDR83M54C105
1628,Vittoria,Lombardi,1977-08-12 21:17:17.130721,LMBRDVTTR77M52C113
1629,Santino,Russo,1995-10-29 21:17:17.130721,RSSSNTN95R29C107
1630,Vittoria,Contini,1972-09-13 21:17:17.130721,CNTNVTTR72P53C106
1631,Santo,Mazzoli,2000-03-09 21:17:17.130721,MZZLSNT00C9M322
1632,Vittoria,Rosati,2002-03-20 21:17:17.130721,RSTVTTR02C60C111
1633,Sebastiano,De Luca,1988-12-12 21:17:17.130721,DLCSBSTN88T12M393
1634,Vittoria,Costa,2000-09-21 21:17:17.130721,CSTVTTR00P61C119
1635,Secondo,Gallo,1995-12-20 21:17:17.130721,GLLSCND95T60C120
1636,Vittoria,Santoro,2000-10-10 21:17:17.130721,SNTRVTTR00R10C122
1637,Sergio,Caputo,1979-10-01 21:17:17.130721,CPTSRG79R1C123
1638,Vittoria,D'Angelo,1986-09-24 21:17:17.130721,DNGLVTTR86P64C127
1639,Silvano,Benedetto,1973-07-30 21:17:17.130721,BNDTTSLVN73L30C145
1640,Vittoria,Marchetti,1980-10-29 21:17:17.130721,MRCHTTVTTR80R69C147
1641,Silverio,D'Amico,1978-11-22 21:17:17.130721,DMCSLVR78S22C051
1642,Vittoria,Moretti,1978-03-09 21:17:17.130721,MRTTVTTR78C49C125
1643,Siro,Silvestri,1999-06-29 21:17:17.130721,SLVSTRSR99H69C126
1644,Vittoria,Rinaldi,1978-02-14 21:17:17.130721,RNLDVTTR78B14C128
1645,Stefano,Montanari,1967-06-08 21:17:17.130721,MNTNRSTFN67H8C130
1646,Vittoria,Caruso,1967-12-22 21:17:17.130721,CRSVTTR67T62C129
1647,Taddeo,Gatti,1965-08-06 21:17:17.130721,GTTTDD65M46C133
1648,Vittoria,Battaglia,1988-11-02 21:17:17.130721,BTTGLVTTR88S2C134
1649,Terenzio,Silvestri,1975-08-08 21:17:17.130721,SLVSTRTRNZ75M48C135
1650,Vittoria,Palumbo,1994-03-15 21:17:17.130721,PLMBVTTR94C15C136
1651,Tiberio,Fiore,1969-01-17 21:17:17.130721,FRTBR69A17C137
1652,Vittoria,Sartori,1977-12-14 21:17:17.130721,SRTRVTTR77T54C139
1653,Tiburzio,Damico,2005-11-27 21:17:17.130721,DMCTBRZ05S27C142
1654,Vittoria,Villa,1996-05-23 21:17:17.130721,VLLVTTR96E23C141
1655,Timoteo,Coppola,1964-11-24 21:17:17.130721,CPPLTMT64S64C143
1656,Vittoria,Farina,1976-06-26 21:17:17.130721,FRNVTTR76H66C148
1657,Tito,Lombardo,1972-07-21 21:17:17.130721,LMBRDTT72L21C149
1658,Vittoria,De Santis,1999-03-10 21:17:17.130721,DSNTSVTTR99C10C153
1659,Tommaso,Bernardi,1989-04-17 21:17:17.130721,BRNRDTMMS89D17C152
1660,Vittoria,Fiore,1968-05-05 21:17:17.130721,FRVTTR68E45C154
1661,Tonino,Mancini,1978-05-29 21:17:17.130721,MNCNTNN78E69C155
1662,Vittoria,Rizzo,1967-09-15 21:17:17.130721,RZZVTTR67P15C156
1663,Ubaldo,Mariani,1995-12-13 21:17:17.130721,MRNBLD95T13C158
1664,Vittoria,Carbone,1966-11-05 21:17:17.130721,CRBNVTTR66S5C157
1665,Uberto,Ruggiero,1985-10-23 21:17:17.130721,RGGRBRT85R23C160
1666,Vittoria,Sorrentino,1982-07-17 21:17:17.130721,SRRNTNVTTR82L17C161
1667,Ugo,Ferro,1990-04-01 21:17:17.130721,FRRG90D41C162
1668,Vittoria,Fabbri,1988-02-05 21:17:17.130721,FBBRVTTR88B5C166
1669,Ulisse,Napolitano,1991-07-04 21:17:17.130721,NPLTNLSS91L44C165
1670,Vittoria,Bianco,1983-04-17 21:17:17.130721,BNCVTTR83D17C167
1671,Urbano,Russo,1997-07-30 21:17:17.130721,RSSRBN97L30C169
1672,Vittoria,Moretti,1986-02-28 21:17:17.130721,MRTTVTTR86B68C079
1673,Valentino,Martinelli,1977-07-26 21:17:17.130721,MRTNLLVLNTN77L26C172
1674,Vittoria,Riva,1986-12-30 21:17:17.130721,RVVTTR86T30C174
1675,Valerio,Guerra,1979-10-07 21:17:17.130721,GRRVLR79R7C173
1676,Vittoria,De Angelis,1968-12-22 21:17:17.130721,DNGLSVTTR68T22C175
1677,Vanni,Palumbo,1974-08-07 21:17:17.130721,PLMBVNN74M47C176
1678,Vittoria,Pagano,1969-01-16 21:17:17.130721,PGNVTTR69A56C177
1679,Vincenzo,Martino,1996-05-10 21:17:17.130721,MRTNVNCNZ96E50B312
1680,Vittoria,Pellegrino,1987-12-23 21:17:17.130721,PLLGRNVTTR87T63C184
1681,Vitale,Giordano,1995-02-08 21:17:17.130721,GRDNVTL95B8C185
1682,Vittoria,Testa,1978-12-06 21:17:17.130721,TSTVTTR78T46C178
1683,Vittorio,Martini,1991-05-28 21:17:17.130721,MRTNVTTR91E68C186
1684,Vittoria,Bernardini,1964-03-23 21:17:17.130721,BRNRDNVTTR64C23A300
1685,Vittore,Messina,2003-10-13 21:17:17.130721,MSSNVTTR03R13C187
1686,Vittoria,Pugliese,1988-05-24 21:17:17.130721,PGLSVTTR88E24C188
1687,Zaccheo,Esposito,1976-03-23 21:17:17.130721,SPSTZCCH76C63C190
1688,Vittoria,D'Amore,1996-10-04 21:17:17.130721,DMRVTTR96R44C194
1689,Zaccaria,Pinto,1980-02-17 21:17:17.130721,PNTZCCR80B57C189
1690,Vittoria,Benedetti,1965-09-29 21:17:17.130721,BNDTTVTTR65P29C195
1691,Mario,Ferrara,1998-12-25 21:17:17.130721,FRRRMR98T25C198
1692,Sofia,Rizzo,1993-04-17 21:17:17.130721,RZZSF93D17C199
1693,Francesco,Longo,2004-07-27 21:17:17.130721,LNGFRNCSC04L27C201
1694,Giulia,Barbieri,2004-10-26 21:17:17.130721,BRBRGL04R66C202
1695,Leonardo,Amato,2000-12-09 21:17:17.130721,MTLNRD00T9C205
1696,Chiara,Leone,2000-09-22 21:17:17.130721,LNCHR00P62C206
1697,Luca,Orlando,1970-06-21 21:17:17.130721,RLNDLC70H21C207
1698,Martina,Barone,2003-10-12 21:17:17.130721,BRNMRTN03R12C197
1699,Lorenzo,Montagna,1995-05-06 21:17:17.130721,MNTGNLRNZ95E46C209
1700,Aurora,Caputo,1966-05-14 21:17:17.130721,CPTRR66E14C210
